row	step	emb	level	variant	n	mean_peak	sr80	sr95	never_moved	budget	seeds0-39_mean
s3dpch	60000	chain	0	cfgemb	80	0.415	8/80	1/80	27	688	0.423
s3dpch	90000	chain	0	cfgemb	80	0.396	10/80	3/80	32	688	0.346
s3dpch	120000	chain	0	cfgemb	80	0.443	8/80	3/80	23	688	0.505
s3dpch	120000	chain	1	cfgemb	5	0.574	2/5	0/5	1	745	0.574
s3dpch	120000	chain	2	cfgemb	5	0.426	1/5	0/5	2	663	0.426
s3dpch	120000	chain	3	cfgemb	5	0.194	1/5	1/5	4	817	0.194
s3dpch	120000	chain	4	cfgemb	5	0.325	0/5	0/5	2	719	0.325
s3dpch	120000	chain	5	cfgemb	5	0.225	0/5	0/5	3	710	0.225
s3dpch	120000	chain	6	cfgemb	5	0.339	1/5	0/5	3	792	0.339
s3dpch	120000	chain	7	cfgemb	5	0.374	2/5	0/5	3	957	0.374
s3dpch	120000	chain	8	cfgemb	5	0.057	0/5	0/5	4	908	0.057
s3dpch	120000	chain	9	cfgemb	5	0.406	1/5	1/5	2	933	0.406
s3dpch	120000	chain	10	cfgemb	5	0.313	1/5	1/5	3	794	0.313
s3dpch	120000	chain	11	cfgemb	5	0.000	0/5	0/5	5	698	0.000
s3dpch	120000	chain	12	cfgemb	5	0.336	0/5	0/5	2	730	0.336
s3dpch	120000	chain	13	cfgemb	5	0.136	0/5	0/5	4	820	0.136
s3dpch	120000	chain	14	cfgemb	5	0.220	0/5	0/5	3	751	0.220
s3dpch	120000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3dpch	120000	chain	16	cfgemb	5	0.333	1/5	1/5	3	1001	0.333
s3dpch	120000	chain	17	cfgemb	5	0.000	0/5	0/5	5	1029	0.000
s3dpch	120000	chain	18	cfgemb	5	0.397	0/5	0/5	2	1082	0.397
s3dpch	120000	chain	19	cfgemb	5	0.138	0/5	0/5	4	1122	0.138
s3dpch	120000	chain	20	cfgemb	5	0.248	0/5	0/5	3	1218	0.248
s3dpch	120000	chain	21	cfgemb	5	0.137	0/5	0/5	4	974	0.137
s3dpch	120000	chain	22	cfgemb	5	0.286	0/5	0/5	3	840	0.286
s3dpch	120000	chain	23	cfgemb	5	0.264	0/5	0/5	3	688	0.264
s3dpch	120000	chain	24	cfgemb	5	0.651	2/5	0/5	0	629	0.651
s3dpch	120000	chain	25	cfgemb	5	0.187	0/5	0/5	3	712	0.187
s3dpch	120000	chain	26	cfgemb	5	0.317	1/5	0/5	2	783	0.317
s3dpch	120000	chain	27	cfgemb	5	0.338	2/5	0/5	3	1020	0.338
s3dpch	120000	chain	28	cfgemb	5	0.264	0/5	0/5	3	1184	0.264
s3dpch	120000	chain	29	cfgemb	5	0.138	0/5	0/5	4	963	0.138
s3dpch	120000	chain	30	cfgemb	5	0.000	0/5	0/5	5	862	0.000
s3dpch	150000	chain	0	cfgemb	80	0.451	11/80	2/80	24	688	0.479
s3dpch	180000	chain	0	cfgemb	80	0.566	13/80	4/80	11	688	0.558
s3dpch	180000	chain	1	cfgemb	5	0.553	1/5	0/5	1	745	0.553
s3dpch	180000	chain	2	cfgemb	5	0.305	1/5	0/5	3	663	0.305
s3dpch	180000	chain	3	cfgemb	5	0.278	1/5	0/5	3	817	0.278
s3dpch	180000	chain	4	cfgemb	5	0.455	1/5	0/5	2	719	0.455
s3dpch	180000	chain	5	cfgemb	5	0.482	2/5	0/5	2	710	0.482
s3dpch	180000	chain	6	cfgemb	5	0.739	2/5	0/5	0	792	0.739
s3dpch	180000	chain	7	cfgemb	5	0.349	1/5	1/5	3	957	0.349
s3dpch	180000	chain	8	cfgemb	5	0.461	1/5	0/5	1	908	0.461
s3dpch	180000	chain	9	cfgemb	5	0.680	2/5	2/5	1	933	0.680
s3dpch	180000	chain	10	cfgemb	5	0.224	0/5	0/5	3	794	0.224
s3dpch	180000	chain	11	cfgemb	5	0.154	0/5	0/5	4	698	0.154
s3dpch	180000	chain	12	cfgemb	5	0.000	0/5	0/5	5	730	0.000
s3dpch	180000	chain	13	cfgemb	5	0.366	0/5	0/5	2	820	0.366
s3dpch	180000	chain	14	cfgemb	5	0.013	0/5	0/5	5	751	0.013
s3dpch	180000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3dpch	180000	chain	16	cfgemb	5	0.090	0/5	0/5	4	1001	0.090
s3dpch	180000	chain	17	cfgemb	5	0.311	0/5	0/5	2	1029	0.311
s3dpch	180000	chain	18	cfgemb	5	0.583	1/5	0/5	1	1082	0.583
s3dpch	180000	chain	19	cfgemb	5	0.332	1/5	0/5	3	1122	0.332
s3dpch	180000	chain	20	cfgemb	5	0.193	1/5	1/5	4	1218	0.193
s3dpch	180000	chain	21	cfgemb	5	0.258	0/5	0/5	3	974	0.258
s3dpch	180000	chain	22	cfgemb	5	0.341	2/5	0/5	3	840	0.341
s3dpch	180000	chain	23	cfgemb	5	0.457	1/5	0/5	2	688	0.457
s3dpch	180000	chain	24	cfgemb	5	0.391	2/5	2/5	3	629	0.391
s3dpch	180000	chain	25	cfgemb	5	0.104	0/5	0/5	4	712	0.104
s3dpch	180000	chain	26	cfgemb	5	0.375	0/5	0/5	2	783	0.375
s3dpch	180000	chain	27	cfgemb	5	0.394	0/5	0/5	2	1020	0.394
s3dpch	180000	chain	28	cfgemb	5	0.443	1/5	0/5	2	1184	0.443
s3dpch	180000	chain	29	cfgemb	5	0.375	0/5	0/5	2	963	0.375
s3dpch	180000	chain	30	cfgemb	5	0.325	1/5	1/5	3	862	0.325
s3dpch	210000	chain	0	cfgemb	80	0.525	11/80	4/80	17	688	0.511
s3dpch	240000	chain	0	cfgemb	80	0.526	14/80	6/80	17	688	0.544
s3dpch	240000	chain	1	cfgemb	5	0.421	1/5	0/5	2	745	0.421
s3dpch	240000	chain	2	cfgemb	5	0.397	1/5	1/5	2	663	0.397
s3dpch	240000	chain	3	cfgemb	5	0.261	0/5	0/5	3	817	0.261
s3dpch	240000	chain	4	cfgemb	5	0.174	1/5	0/5	4	719	0.174
s3dpch	240000	chain	5	cfgemb	5	0.616	0/5	0/5	0	710	0.616
s3dpch	240000	chain	6	cfgemb	5	0.573	1/5	0/5	1	792	0.573
s3dpch	240000	chain	7	cfgemb	5	0.407	0/5	0/5	2	957	0.407
s3dpch	240000	chain	8	cfgemb	5	0.280	1/5	0/5	3	908	0.280
s3dpch	240000	chain	9	cfgemb	5	0.611	2/5	0/5	1	933	0.611
s3dpch	240000	chain	10	cfgemb	5	0.396	2/5	2/5	3	794	0.396
s3dpch	240000	chain	11	cfgemb	5	0.123	0/5	0/5	4	698	0.123
s3dpch	240000	chain	12	cfgemb	5	0.346	0/5	0/5	2	730	0.346
s3dpch	240000	chain	13	cfgemb	5	0.139	0/5	0/5	4	820	0.139
s3dpch	240000	chain	14	cfgemb	5	0.478	0/5	0/5	1	751	0.478
s3dpch	240000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3dpch	240000	chain	16	cfgemb	5	0.271	0/5	0/5	3	1001	0.271
s3dpch	240000	chain	17	cfgemb	5	0.336	0/5	0/5	2	1029	0.336
s3dpch	240000	chain	18	cfgemb	5	0.349	2/5	0/5	3	1082	0.349
s3dpch	240000	chain	19	cfgemb	5	0.391	1/5	0/5	2	1122	0.391
s3dpch	240000	chain	20	cfgemb	5	0.000	0/5	0/5	5	1218	0.000
s3dpch	240000	chain	21	cfgemb	5	0.170	1/5	0/5	4	974	0.170
s3dpch	240000	chain	22	cfgemb	5	0.354	1/5	1/5	3	840	0.354
s3dpch	240000	chain	23	cfgemb	5	0.417	0/5	0/5	2	688	0.417
s3dpch	240000	chain	24	cfgemb	5	0.120	0/5	0/5	4	629	0.120
s3dpch	240000	chain	25	cfgemb	5	0.476	1/5	1/5	2	712	0.476
s3dpch	240000	chain	26	cfgemb	5	0.502	1/5	0/5	1	783	0.502
s3dpch	240000	chain	27	cfgemb	5	0.564	1/5	0/5	1	1020	0.564
s3dpch	240000	chain	28	cfgemb	5	0.501	1/5	0/5	1	1184	0.501
s3dpch	240000	chain	29	cfgemb	5	0.278	0/5	0/5	3	963	0.278
s3dpch	240000	chain	30	cfgemb	5	0.143	0/5	0/5	4	862	0.143
s3dpct	30000	chain	0	cfgemb	80	0.368	4/80	1/80	27	688	0.376
s3dpct	30000	usocket	0	cfgemb	80	0.213	1/80	0/80	49	318	0.269
s3dpct	60000	chain	0	cfgemb	80	0.388	9/80	3/80	30	688	0.427
s3dpct	60000	usocket	0	cfgemb	80	0.334	9/80	1/80	37	318	0.339
s3dpct	90000	chain	0	cfgemb	80	0.480	9/80	1/80	18	688	0.506
s3dpct	90000	usocket	0	cfgemb	80	0.548	15/80	6/80	16	318	0.585
s3dpct	120000	chain	0	cfgemb	80	0.492	9/80	4/80	19	688	0.499
s3dpct	120000	chain	1	cfgemb	5	0.370	1/5	0/5	2	745	0.370
s3dpct	120000	chain	2	cfgemb	5	0.308	1/5	0/5	3	663	0.308
s3dpct	120000	chain	3	cfgemb	5	0.408	2/5	0/5	2	817	0.408
s3dpct	120000	chain	4	cfgemb	5	0.307	1/5	0/5	3	719	0.307
s3dpct	120000	chain	5	cfgemb	5	0.444	1/5	0/5	2	710	0.444
s3dpct	120000	chain	6	cfgemb	5	0.546	0/5	0/5	1	792	0.546
s3dpct	120000	chain	7	cfgemb	5	0.177	1/5	0/5	4	957	0.177
s3dpct	120000	chain	8	cfgemb	5	0.225	0/5	0/5	3	908	0.225
s3dpct	120000	chain	9	cfgemb	5	0.351	2/5	0/5	3	933	0.351
s3dpct	120000	chain	10	cfgemb	5	0.647	3/5	1/5	1	794	0.647
s3dpct	120000	chain	11	cfgemb	5	0.222	0/5	0/5	3	698	0.222
s3dpct	120000	chain	12	cfgemb	5	0.235	0/5	0/5	3	730	0.235
s3dpct	120000	chain	13	cfgemb	5	0.296	0/5	0/5	3	820	0.296
s3dpct	120000	chain	14	cfgemb	5	0.139	0/5	0/5	4	751	0.139
s3dpct	120000	chain	15	cfgemb	5	0.183	1/5	0/5	4	861	0.183
s3dpct	120000	chain	16	cfgemb	5	0.429	0/5	0/5	2	1001	0.429
s3dpct	120000	chain	17	cfgemb	5	0.410	0/5	0/5	2	1029	0.410
s3dpct	120000	chain	18	cfgemb	5	0.533	0/5	0/5	1	1082	0.533
s3dpct	120000	chain	19	cfgemb	5	0.462	1/5	0/5	1	1122	0.462
s3dpct	120000	chain	20	cfgemb	5	0.323	1/5	0/5	3	1218	0.323
s3dpct	120000	chain	21	cfgemb	5	0.269	0/5	0/5	3	974	0.269
s3dpct	120000	chain	22	cfgemb	5	0.273	0/5	0/5	3	840	0.273
s3dpct	120000	chain	23	cfgemb	5	0.266	0/5	0/5	3	688	0.266
s3dpct	120000	chain	24	cfgemb	5	0.381	0/5	0/5	2	629	0.381
s3dpct	120000	chain	25	cfgemb	5	0.286	1/5	0/5	3	712	0.286
s3dpct	120000	chain	26	cfgemb	5	0.295	1/5	0/5	3	783	0.295
s3dpct	120000	chain	27	cfgemb	5	0.181	0/5	0/5	3	1020	0.181
s3dpct	120000	chain	28	cfgemb	5	0.254	0/5	0/5	2	1184	0.254
s3dpct	120000	chain	29	cfgemb	5	0.494	2/5	0/5	2	963	0.494
s3dpct	120000	chain	30	cfgemb	5	0.349	1/5	0/5	3	862	0.349
s3dpct	120000	usocket	0	cfgemb	80	0.602	18/80	8/80	10	318	0.588
s3dpct	120000	usocket	1	cfgemb	5	0.000	0/5	0/5	5	345	0.000
s3dpct	120000	usocket	2	cfgemb	5	0.000	0/5	0/5	5	307	0.000
s3dpct	120000	usocket	3	cfgemb	5	0.000	0/5	0/5	5	378	0.000
s3dpct	120000	usocket	4	cfgemb	5	0.000	0/5	0/5	5	333	0.000
s3dpct	120000	usocket	5	cfgemb	5	0.000	0/5	0/5	5	328	0.000
s3dpct	120000	usocket	6	cfgemb	5	0.038	0/5	0/5	4	367	0.038
s3dpct	120000	usocket	7	cfgemb	5	0.000	0/5	0/5	5	443	0.000
s3dpct	120000	usocket	8	cfgemb	5	0.000	0/5	0/5	5	420	0.000
s3dpct	120000	usocket	9	cfgemb	5	0.000	0/5	0/5	5	432	0.000
s3dpct	120000	usocket	10	cfgemb	5	0.000	0/5	0/5	5	368	0.000
s3dpct	120000	usocket	11	cfgemb	5	0.037	0/5	0/5	4	323	0.037
s3dpct	120000	usocket	12	cfgemb	5	0.000	0/5	0/5	5	338	0.000
s3dpct	120000	usocket	13	cfgemb	5	0.000	0/5	0/5	5	380	0.000
s3dpct	120000	usocket	14	cfgemb	5	0.000	0/5	0/5	5	348	0.000
s3dpct	120000	usocket	15	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3dpct	120000	usocket	16	cfgemb	5	0.003	0/5	0/5	5	463	0.003
s3dpct	120000	usocket	17	cfgemb	5	0.000	0/5	0/5	5	476	0.000
s3dpct	120000	usocket	18	cfgemb	5	0.000	0/5	0/5	5	501	0.000
s3dpct	120000	usocket	19	cfgemb	5	0.000	0/5	0/5	5	519	0.000
s3dpct	120000	usocket	20	cfgemb	5	0.000	0/5	0/5	5	564	0.000
s3dpct	120000	usocket	21	cfgemb	5	0.000	0/5	0/5	5	451	0.000
s3dpct	120000	usocket	22	cfgemb	5	0.080	0/5	0/5	4	389	0.080
s3dpct	120000	usocket	23	cfgemb	5	0.000	0/5	0/5	5	319	0.000
s3dpct	120000	usocket	24	cfgemb	5	0.100	0/5	0/5	4	291	0.100
s3dpct	120000	usocket	25	cfgemb	5	0.000	0/5	0/5	5	330	0.000
s3dpct	120000	usocket	26	cfgemb	5	0.000	0/5	0/5	5	362	0.000
s3dpct	120000	usocket	27	cfgemb	5	0.049	0/5	0/5	4	472	0.049
s3dpct	120000	usocket	28	cfgemb	5	0.000	0/5	0/5	5	548	0.000
s3dpct	120000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3dpct	120000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3dpct	150000	chain	0	cfgemb	80	0.557	16/80	5/80	14	688	0.597
s3dpct	150000	usocket	0	cfgemb	80	0.635	24/80	14/80	13	318	0.648
s3dpct	180000	chain	0	cfgemb	80	0.576	18/80	6/80	13	688	0.598
s3dpct	180000	chain	1	cfgemb	5	0.135	0/5	0/5	4	745	0.135
s3dpct	180000	chain	2	cfgemb	5	0.443	1/5	0/5	2	663	0.443
s3dpct	180000	chain	3	cfgemb	5	0.134	0/5	0/5	4	817	0.134
s3dpct	180000	chain	4	cfgemb	5	0.585	1/5	0/5	1	719	0.585
s3dpct	180000	chain	5	cfgemb	5	0.430	1/5	0/5	2	710	0.430
s3dpct	180000	chain	6	cfgemb	5	0.235	0/5	0/5	3	792	0.235
s3dpct	180000	chain	7	cfgemb	5	0.428	1/5	0/5	2	957	0.428
s3dpct	180000	chain	8	cfgemb	5	0.618	2/5	1/5	1	908	0.618
s3dpct	180000	chain	9	cfgemb	5	0.387	0/5	0/5	2	933	0.387
s3dpct	180000	chain	10	cfgemb	5	0.703	2/5	1/5	0	794	0.703
s3dpct	180000	chain	11	cfgemb	5	0.509	2/5	2/5	2	698	0.509
s3dpct	180000	chain	12	cfgemb	5	0.597	1/5	0/5	1	730	0.597
s3dpct	180000	chain	13	cfgemb	5	0.420	1/5	0/5	2	820	0.420
s3dpct	180000	chain	14	cfgemb	5	0.152	0/5	0/5	4	751	0.152
s3dpct	180000	chain	15	cfgemb	5	0.186	1/5	0/5	4	861	0.186
s3dpct	180000	chain	16	cfgemb	5	0.651	2/5	1/5	1	1001	0.651
s3dpct	180000	chain	17	cfgemb	5	0.235	0/5	0/5	3	1029	0.235
s3dpct	180000	chain	18	cfgemb	5	0.583	1/5	0/5	1	1082	0.583
s3dpct	180000	chain	19	cfgemb	5	0.190	1/5	1/5	4	1122	0.190
s3dpct	180000	chain	20	cfgemb	5	0.136	0/5	0/5	4	1218	0.136
s3dpct	180000	chain	21	cfgemb	5	0.242	0/5	0/5	3	974	0.242
s3dpct	180000	chain	22	cfgemb	5	0.447	1/5	0/5	2	840	0.447
s3dpct	180000	chain	23	cfgemb	5	0.483	0/5	0/5	1	688	0.483
s3dpct	180000	chain	24	cfgemb	5	0.565	1/5	0/5	1	629	0.565
s3dpct	180000	chain	25	cfgemb	5	0.321	1/5	1/5	3	712	0.321
s3dpct	180000	chain	26	cfgemb	5	0.316	1/5	0/5	3	783	0.316
s3dpct	180000	chain	27	cfgemb	5	0.262	0/5	0/5	3	1020	0.262
s3dpct	180000	chain	28	cfgemb	5	0.298	1/5	0/5	3	1184	0.298
s3dpct	180000	chain	29	cfgemb	5	0.574	1/5	0/5	1	963	0.574
s3dpct	180000	chain	30	cfgemb	5	0.361	2/5	0/5	3	862	0.361
s3dpct	180000	usocket	0	cfgemb	80	0.710	24/80	14/80	4	318	0.739
s3dpct	180000	usocket	1	cfgemb	5	0.000	0/5	0/5	5	345	0.000
s3dpct	180000	usocket	2	cfgemb	5	0.000	0/5	0/5	5	307	0.000
s3dpct	180000	usocket	3	cfgemb	5	0.000	0/5	0/5	5	378	0.000
s3dpct	180000	usocket	4	cfgemb	5	0.000	0/5	0/5	5	333	0.000
s3dpct	180000	usocket	5	cfgemb	5	0.000	0/5	0/5	5	328	0.000
s3dpct	180000	usocket	6	cfgemb	5	0.000	0/5	0/5	5	367	0.000
s3dpct	180000	usocket	7	cfgemb	5	0.000	0/5	0/5	5	443	0.000
s3dpct	180000	usocket	8	cfgemb	5	0.000	0/5	0/5	5	420	0.000
s3dpct	180000	usocket	9	cfgemb	5	0.000	0/5	0/5	5	432	0.000
s3dpct	180000	usocket	10	cfgemb	5	0.000	0/5	0/5	5	368	0.000
s3dpct	180000	usocket	11	cfgemb	5	0.000	0/5	0/5	5	323	0.000
s3dpct	180000	usocket	12	cfgemb	5	0.000	0/5	0/5	5	338	0.000
s3dpct	180000	usocket	13	cfgemb	5	0.000	0/5	0/5	5	380	0.000
s3dpct	180000	usocket	14	cfgemb	5	0.000	0/5	0/5	5	348	0.000
s3dpct	180000	usocket	15	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3dpct	180000	usocket	16	cfgemb	5	0.061	0/5	0/5	4	463	0.061
s3dpct	180000	usocket	17	cfgemb	5	0.029	0/5	0/5	4	476	0.029
s3dpct	180000	usocket	18	cfgemb	5	0.000	0/5	0/5	5	501	0.000
s3dpct	180000	usocket	19	cfgemb	5	0.000	0/5	0/5	5	519	0.000
s3dpct	180000	usocket	20	cfgemb	5	0.000	0/5	0/5	5	564	0.000
s3dpct	180000	usocket	21	cfgemb	5	0.000	0/5	0/5	5	451	0.000
s3dpct	180000	usocket	22	cfgemb	5	0.000	0/5	0/5	5	389	0.000
s3dpct	180000	usocket	23	cfgemb	5	0.000	0/5	0/5	5	319	0.000
s3dpct	180000	usocket	24	cfgemb	5	0.000	0/5	0/5	5	291	0.000
s3dpct	180000	usocket	25	cfgemb	5	0.000	0/5	0/5	5	330	0.000
s3dpct	180000	usocket	26	cfgemb	5	0.000	0/5	0/5	5	362	0.000
s3dpct	180000	usocket	27	cfgemb	5	0.083	0/5	0/5	4	472	0.083
s3dpct	180000	usocket	28	cfgemb	5	0.000	0/5	0/5	5	548	0.000
s3dpct	180000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3dpct	180000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3dpct	210000	chain	0	cfgemb	80	0.596	11/80	6/80	10	688	0.612
s3dpct	210000	usocket	0	cfgemb	80	0.662	22/80	15/80	9	318	0.653
s3dpct	240000	chain	0	cfgemb	80	0.605	17/80	6/80	11	688	0.577
s3dpct	240000	chain	1	cfgemb	5	0.856	4/5	2/5	0	745	0.856
s3dpct	240000	chain	2	cfgemb	5	0.488	2/5	0/5	2	663	0.488
s3dpct	240000	chain	3	cfgemb	5	0.650	2/5	0/5	1	817	0.650
s3dpct	240000	chain	4	cfgemb	5	0.427	0/5	0/5	2	719	0.427
s3dpct	240000	chain	5	cfgemb	5	0.427	1/5	0/5	2	710	0.427
s3dpct	240000	chain	6	cfgemb	5	0.611	2/5	0/5	1	792	0.611
s3dpct	240000	chain	7	cfgemb	5	0.417	0/5	0/5	2	957	0.417
s3dpct	240000	chain	8	cfgemb	5	0.606	2/5	0/5	1	908	0.606
s3dpct	240000	chain	9	cfgemb	5	0.657	2/5	1/5	1	933	0.657
s3dpct	240000	chain	10	cfgemb	5	0.512	2/5	1/5	2	794	0.512
s3dpct	240000	chain	11	cfgemb	5	0.178	1/5	0/5	4	698	0.178
s3dpct	240000	chain	12	cfgemb	5	0.743	2/5	0/5	0	730	0.743
s3dpct	240000	chain	13	cfgemb	5	0.295	0/5	0/5	3	820	0.295
s3dpct	240000	chain	14	cfgemb	5	0.116	0/5	0/5	4	751	0.116
s3dpct	240000	chain	15	cfgemb	5	0.196	1/5	1/5	4	861	0.196
s3dpct	240000	chain	16	cfgemb	5	0.375	2/5	1/5	3	1001	0.375
s3dpct	240000	chain	17	cfgemb	5	0.598	1/5	1/5	0	1029	0.598
s3dpct	240000	chain	18	cfgemb	5	0.709	3/5	2/5	1	1082	0.709
s3dpct	240000	chain	19	cfgemb	5	0.475	1/5	0/5	2	1122	0.475
s3dpct	240000	chain	20	cfgemb	5	0.000	0/5	0/5	5	1218	0.000
s3dpct	240000	chain	21	cfgemb	5	0.409	0/5	0/5	2	974	0.409
s3dpct	240000	chain	22	cfgemb	5	0.499	2/5	0/5	2	840	0.499
s3dpct	240000	chain	23	cfgemb	5	0.529	0/5	0/5	1	688	0.529
s3dpct	240000	chain	24	cfgemb	5	0.499	1/5	1/5	1	629	0.499
s3dpct	240000	chain	25	cfgemb	5	0.379	2/5	1/5	3	712	0.379
s3dpct	240000	chain	26	cfgemb	5	0.504	0/5	0/5	1	783	0.504
s3dpct	240000	chain	27	cfgemb	5	0.491	2/5	0/5	2	1020	0.491
s3dpct	240000	chain	28	cfgemb	5	0.273	0/5	0/5	3	1184	0.273
s3dpct	240000	chain	29	cfgemb	5	0.337	1/5	1/5	3	963	0.337
s3dpct	240000	chain	30	cfgemb	5	0.185	1/5	0/5	4	862	0.185
s3dpct	240000	usocket	0	cfgemb	80	0.664	23/80	11/80	8	318	0.679
s3dpct	240000	usocket	1	cfgemb	5	0.000	0/5	0/5	5	345	0.000
s3dpct	240000	usocket	2	cfgemb	5	0.000	0/5	0/5	5	307	0.000
s3dpct	240000	usocket	3	cfgemb	5	0.000	0/5	0/5	5	378	0.000
s3dpct	240000	usocket	4	cfgemb	5	0.000	0/5	0/5	5	333	0.000
s3dpct	240000	usocket	5	cfgemb	5	0.000	0/5	0/5	5	328	0.000
s3dpct	240000	usocket	6	cfgemb	5	0.000	0/5	0/5	5	367	0.000
s3dpct	240000	usocket	7	cfgemb	5	0.000	0/5	0/5	5	443	0.000
s3dpct	240000	usocket	8	cfgemb	5	0.000	0/5	0/5	5	420	0.000
s3dpct	240000	usocket	9	cfgemb	5	0.000	0/5	0/5	5	432	0.000
s3dpct	240000	usocket	10	cfgemb	5	0.000	0/5	0/5	5	368	0.000
s3dpct	240000	usocket	11	cfgemb	5	0.000	0/5	0/5	5	323	0.000
s3dpct	240000	usocket	12	cfgemb	5	0.000	0/5	0/5	5	338	0.000
s3dpct	240000	usocket	13	cfgemb	5	0.034	0/5	0/5	4	380	0.034
s3dpct	240000	usocket	14	cfgemb	5	0.000	0/5	0/5	5	348	0.000
s3dpct	240000	usocket	15	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3dpct	240000	usocket	16	cfgemb	5	0.000	0/5	0/5	5	463	0.000
s3dpct	240000	usocket	17	cfgemb	5	0.000	0/5	0/5	5	476	0.000
s3dpct	240000	usocket	18	cfgemb	5	0.000	0/5	0/5	5	501	0.000
s3dpct	240000	usocket	19	cfgemb	5	0.000	0/5	0/5	5	519	0.000
s3dpct	240000	usocket	20	cfgemb	5	0.000	0/5	0/5	5	564	0.000
s3dpct	240000	usocket	21	cfgemb	5	0.000	0/5	0/5	5	451	0.000
s3dpct	240000	usocket	22	cfgemb	5	0.078	0/5	0/5	4	389	0.078
s3dpct	240000	usocket	23	cfgemb	5	0.144	0/5	0/5	4	319	0.144
s3dpct	240000	usocket	24	cfgemb	5	0.000	0/5	0/5	5	291	0.000
s3dpct	240000	usocket	25	cfgemb	5	0.000	0/5	0/5	5	330	0.000
s3dpct	240000	usocket	26	cfgemb	5	0.000	0/5	0/5	5	362	0.000
s3dpct	240000	usocket	27	cfgemb	5	0.082	0/5	0/5	4	472	0.082
s3dpct	240000	usocket	28	cfgemb	5	0.066	0/5	0/5	4	548	0.066
s3dpct	240000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3dpct	240000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3unitech	30000	chain	0	cfg1	80	0.383	9/80	3/80	32	688	0.395
s3unitech	30000	chain	0	cfgemb	80	0.245	2/80	0/80	46	688	0.244
s3unitech	60000	chain	0	cfg1	80	0.485	15/80	5/80	25	688	0.463
s3unitech	60000	chain	0	cfgemb	80	0.233	3/80	0/80	50	688	0.244
s3unitech	90000	chain	0	cfg1	80	0.459	4/80	1/80	21	688	0.486
s3unitech	90000	chain	0	cfgemb	80	0.346	8/80	1/80	36	688	0.340
s3unitech	120000	chain	0	cfg1	80	0.507	11/80	4/80	18	688	0.533
s3unitech	120000	chain	0	cfgemb	80	0.372	10/80	1/80	35	688	0.417
s3unitech	120000	chain	1	cfg1	5	0.421	1/5	0/5	2	745	0.421
s3unitech	120000	chain	1	cfgemb	5	0.000	0/5	0/5	5	745	0.000
s3unitech	120000	chain	2	cfg1	5	0.414	1/5	0/5	2	663	0.414
s3unitech	120000	chain	2	cfgemb	5	0.113	0/5	0/5	4	663	0.113
s3unitech	120000	chain	3	cfg1	5	0.285	0/5	0/5	3	817	0.285
s3unitech	120000	chain	3	cfgemb	5	0.000	0/5	0/5	5	817	0.000
s3unitech	120000	chain	4	cfg1	5	0.323	1/5	0/5	3	719	0.323
s3unitech	120000	chain	4	cfgemb	5	0.003	0/5	0/5	5	719	0.003
s3unitech	120000	chain	5	cfg1	5	0.327	1/5	0/5	3	710	0.327
s3unitech	120000	chain	5	cfgemb	5	0.331	1/5	0/5	3	710	0.331
s3unitech	120000	chain	6	cfg1	5	0.523	0/5	0/5	1	792	0.523
s3unitech	120000	chain	6	cfgemb	5	0.196	0/5	0/5	3	792	0.196
s3unitech	120000	chain	7	cfg1	5	0.289	1/5	0/5	3	957	0.289
s3unitech	120000	chain	7	cfgemb	5	0.072	0/5	0/5	4	957	0.072
s3unitech	120000	chain	8	cfg1	5	0.135	0/5	0/5	4	908	0.135
s3unitech	120000	chain	8	cfgemb	5	0.153	0/5	0/5	3	908	0.153
s3unitech	120000	chain	9	cfg1	5	0.472	1/5	1/5	2	933	0.472
s3unitech	120000	chain	9	cfgemb	5	0.127	0/5	0/5	4	933	0.127
s3unitech	120000	chain	10	cfg1	5	0.536	1/5	0/5	1	794	0.536
s3unitech	120000	chain	10	cfgemb	5	0.139	0/5	0/5	4	794	0.139
s3unitech	120000	chain	11	cfg1	5	0.222	0/5	0/5	3	698	0.222
s3unitech	120000	chain	11	cfgemb	5	0.137	0/5	0/5	4	698	0.137
s3unitech	120000	chain	12	cfg1	5	0.343	0/5	0/5	2	730	0.343
s3unitech	120000	chain	12	cfgemb	5	0.000	0/5	0/5	5	730	0.000
s3unitech	120000	chain	13	cfg1	5	0.340	1/5	0/5	2	820	0.340
s3unitech	120000	chain	13	cfgemb	5	0.150	0/5	0/5	4	820	0.150
s3unitech	120000	chain	14	cfg1	5	0.262	0/5	0/5	3	751	0.262
s3unitech	120000	chain	14	cfgemb	5	0.114	0/5	0/5	4	751	0.114
